timestamp_utc,city,temp,humidity,description
2026-08-16T09:30:04.975086+00:00,Berlin,17.94,89,overcast clouds
2026-08-16T09:30:04.975086+00:00,London,21.47,72,overcast clouds
2026-08-16T10:26:40.587836+00:00,Istanbul,27.31,42,overcast clouds
2026-08-16T10:26:40.587836+00:00,Ankara,24.68,39,scattered clouds
2026-08-16T10:26:40.587836+00:00,İzmir,31.29,35,overcast clouds
2026-08-16T10:26:40.587836+00:00,Berlin,20.07,79,overcast clouds
2026-08-16T10:26:40.587836+00:00,London,22.53,66,overcast clouds
2026-08-16T11:22:54.562327+00:00,Istanbul,28.3,64,overcast clouds
2026-08-16T11:22:54.562327+00:00,Ankara,25.17,42,scattered clouds
2026-08-16T11:22:54.562327+00:00,İzmir,31.29,37,broken clouds
2026-08-16T11:22:54.562327+00:00,Berlin,21.86,65,overcast clouds
2026-08-16T11:22:54.562327+00:00,London,23.43,63,overcast clouds
2026-08-16T12:45:08.857158+00:00,Istanbul,27.2,76,overcast clouds
2026-08-16T12:45:08.857158+00:00,Ankara,26.18,42,broken clouds
2026-08-16T12:45:08.857158+00:00,İzmir,30.73,37,clear sky
2026-08-16T12:45:08.857158+00:00,Berlin,24.02,63,broken clouds
2026-08-16T12:45:08.857158+00:00,London,24.63,59,overcast clouds
2026-08-16T13:33:45.448577+00:00,Istanbul,26.9,82,overcast clouds
2026-08-16T13:33:45.448577+00:00,Ankara,26.67,40,clear sky
2026-08-16T13:33:45.448577+00:00,İzmir,31.29,33,clear sky
2026-08-16T13:33:45.448577+00:00,Berlin,23.48,60,broken clouds
2026-08-16T13:33:45.448577+00:00,London,25.28,56,overcast clouds
2026-08-16T14:26:45.645890+00:00,Istanbul,26.75,69,overcast clouds
2026-08-16T14:26:45.645890+00:00,Ankara,26.18,42,clear sky
2026-08-16T14:26:45.645890+00:00,İzmir,31.29,33,clear sky
2026-08-16T14:26:45.645890+00:00,Berlin,23.9,56,broken clouds
2026-08-16T14:26:45.645890+00:00,London,25.86,53,overcast clouds
2026-08-16T15:25:13.316915+00:00,Istanbul,26.2,76,overcast clouds
2026-08-16T15:25:13.316915+00:00,Ankara,26.18,42,clear sky
2026-08-16T15:25:13.316915+00:00,İzmir,31.29,33,clear sky
2026-08-16T15:25:13.316915+00:00,Berlin,24.22,57,broken clouds
2026-08-16T15:25:13.316915+00:00,London,26.16,52,overcast clouds
2026-08-16T16:29:00.733796+00:00,Istanbul,25.05,87,broken clouds
2026-08-16T16:29:00.733796+00:00,Ankara,25.17,44,clear sky
2026-08-16T16:29:00.733796+00:00,İzmir,29.62,39,clear sky
2026-08-16T16:29:00.733796+00:00,Berlin,23.45,56,scattered clouds
2026-08-16T16:29:00.733796+00:00,London,26.0,53,overcast clouds
2026-08-16T17:22:40.640816+00:00,Istanbul,24.05,89,broken clouds
2026-08-16T17:22:40.640816+00:00,Ankara,24.18,48,few clouds
2026-08-16T17:22:40.640816+00:00,İzmir,28.51,42,few clouds
2026-08-16T17:22:40.640816+00:00,Berlin,23.8,41,scattered clouds
2026-08-16T17:22:40.640816+00:00,London,26.01,54,overcast clouds
2026-08-16T18:33:17.949427+00:00,Istanbul,23.7,91,broken clouds
2026-08-16T18:33:17.949427+00:00,Ankara,22.34,55,scattered clouds
2026-08-16T18:33:17.949427+00:00,İzmir,27.4,44,clear sky
2026-08-16T18:33:17.949427+00:00,Berlin,21.24,58,scattered clouds
2026-08-16T18:33:17.949427+00:00,London,25.21,55,overcast clouds
2026-08-16T19:23:37.198274+00:00,Istanbul,23.7,89,scattered clouds
2026-08-16T19:23:37.198274+00:00,Ankara,21.23,61,broken clouds
2026-08-16T19:23:37.198274+00:00,İzmir,27.73,41,clear sky
2026-08-16T19:23:37.198274+00:00,Berlin,19.98,71,overcast clouds
2026-08-16T19:23:37.198274+00:00,London,24.38,58,overcast clouds
2026-08-16T20:26:11.078922+00:00,Istanbul,24.74,100,scattered clouds
2026-08-16T20:26:11.078922+00:00,Ankara,20.11,65,scattered clouds
2026-08-16T20:26:11.078922+00:00,İzmir,26.73,44,clear sky
2026-08-16T20:26:11.078922+00:00,Berlin,19.86,61,overcast clouds
2026-08-16T20:26:11.078922+00:00,London,23.3,63,overcast clouds
2026-08-16T21:23:17.701705+00:00,Istanbul,22.95,92,scattered clouds
2026-08-16T21:23:17.701705+00:00,Ankara,19.56,67,broken clouds
2026-08-16T21:23:17.701705+00:00,İzmir,25.73,47,clear sky
2026-08-16T21:23:17.701705+00:00,Berlin,18.76,67,overcast clouds
2026-08-16T21:23:17.701705+00:00,London,22.7,66,broken clouds
2026-08-16T22:24:49.711380+00:00,Istanbul,22.95,92,few clouds
2026-08-16T22:24:49.711380+00:00,Ankara,19.0,70,broken clouds
2026-08-16T22:24:49.711380+00:00,İzmir,25.73,47,clear sky
2026-08-16T22:24:49.711380+00:00,Berlin,18.83,68,overcast clouds
2026-08-16T22:24:49.711380+00:00,London,22.35,70,overcast clouds
2026-08-16T23:22:47.094381+00:00,Istanbul,22.6,92,few clouds
2026-08-16T23:22:47.094381+00:00,Ankara,19.0,71,broken clouds
2026-08-16T23:22:47.094381+00:00,İzmir,24.73,53,clear sky
2026-08-16T23:22:47.094381+00:00,Berlin,18.13,75,overcast clouds
2026-08-16T23:22:47.094381+00:00,London,21.63,72,overcast clouds
2026-08-17T01:26:43.408865+00:00,Istanbul,21.5,93,clear sky
2026-08-17T01:26:43.408865+00:00,Ankara,18.45,74,overcast clouds
2026-08-17T01:26:43.408865+00:00,İzmir,22.4,56,clear sky
2026-08-17T01:26:43.408865+00:00,Berlin,17.2,77,broken clouds
2026-08-17T01:26:43.408865+00:00,London,20.47,70,overcast clouds
2026-08-17T03:02:48.425289+00:00,Istanbul,21.5,93,clear sky
2026-08-17T03:02:48.425289+00:00,Ankara,17.89,76,broken clouds
2026-08-17T03:02:48.425289+00:00,İzmir,22.4,60,clear sky
2026-08-17T03:02:48.425289+00:00,Berlin,14.53,94,broken clouds
2026-08-17T03:02:48.425289+00:00,London,20.2,59,overcast clouds
2026-08-17T04:46:14.159215+00:00,Istanbul,22.39,68,clear sky
2026-08-17T04:46:14.159215+00:00,Ankara,17.89,74,scattered clouds
2026-08-17T04:46:14.159215+00:00,İzmir,23.73,56,clear sky
2026-08-17T04:46:14.159215+00:00,Berlin,14.47,95,overcast clouds
2026-08-17T04:46:14.159215+00:00,London,19.08,59,overcast clouds
2026-08-17T05:37:21.128669+00:00,Istanbul,22.31,64,clear sky
2026-08-17T05:37:21.128669+00:00,Ankara,19.56,69,scattered clouds
2026-08-17T05:37:21.128669+00:00,İzmir,23.51,53,clear sky
2026-08-17T05:37:21.128669+00:00,Berlin,17.35,82,overcast clouds
2026-08-17T05:37:21.128669+00:00,London,18.57,64,overcast clouds
2026-08-17T07:02:03.786084+00:00,Istanbul,24.53,57,clear sky
2026-08-17T07:02:03.786084+00:00,Ankara,21.78,60,clear sky
2026-08-17T07:02:03.786084+00:00,İzmir,26.29,47,clear sky
2026-08-17T07:02:03.786084+00:00,Berlin,19.27,75,overcast clouds
2026-08-17T07:02:03.786084+00:00,London,19.24,64,overcast clouds
2026-08-17T08:47:11.258372+00:00,Istanbul,27.07,77,clear sky
2026-08-17T08:47:11.258372+00:00,Ankara,24.68,51,clear sky
2026-08-17T08:47:11.258372+00:00,İzmir,28.51,44,clear sky
2026-08-17T08:47:11.258372+00:00,Berlin,20.39,70,light rain
2026-08-17T08:47:11.258372+00:00,London,21.42,58,overcast clouds
2026-08-17T09:45:47.534482+00:00,Istanbul,26.2,47,clear sky
2026-08-17T09:45:47.534482+00:00,Ankara,25.68,48,clear sky
2026-08-17T09:45:47.534482+00:00,İzmir,30.73,39,clear sky
2026-08-17T09:45:47.534482+00:00,Berlin,19.91,68,overcast clouds
2026-08-17T09:45:47.534482+00:00,London,23.49,54,broken clouds
2026-08-17T10:35:04.200192+00:00,Istanbul,25.09,61,clear sky
2026-08-17T10:35:04.200192+00:00,Ankara,26.67,45,clear sky
2026-08-17T10:35:04.200192+00:00,İzmir,30.73,39,clear sky
2026-08-17T10:35:04.200192+00:00,Berlin,20.58,66,light rain
2026-08-17T10:35:04.200192+00:00,London,24.51,52,broken clouds
2026-08-17T11:29:11.950129+00:00,Istanbul,26.2,50,clear sky
2026-08-17T11:29:11.950129+00:00,Ankara,26.67,43,clear sky
2026-08-17T11:29:11.950129+00:00,İzmir,31.29,37,clear sky
2026-08-17T11:29:11.950129+00:00,Berlin,19.59,70,moderate rain
2026-08-17T11:29:11.950129+00:00,London,25.44,51,broken clouds
2026-08-17T12:50:50.473907+00:00,Istanbul,27.77,77,clear sky
2026-08-17T12:50:50.473907+00:00,Ankara,26.67,44,overcast clouds
2026-08-17T12:50:50.473907+00:00,İzmir,31.29,40,clear sky
2026-08-17T12:50:50.473907+00:00,Berlin,18.88,71,moderate rain
2026-08-17T12:50:50.473907+00:00,London,26.04,49,overcast clouds
2026-08-17T13:41:19.140810+00:00,Istanbul,27.86,100,clear sky
2026-08-17T13:41:19.140810+00:00,Ankara,26.67,44,overcast clouds
2026-08-17T13:41:19.140810+00:00,İzmir,32.4,35,clear sky
2026-08-17T13:41:19.140810+00:00,Berlin,18.89,76,light rain
2026-08-17T13:41:19.140810+00:00,London,27.07,48,overcast clouds
2026-08-17T14:31:04.906940+00:00,Istanbul,28.63,100,clear sky
2026-08-17T14:31:04.906940+00:00,Ankara,26.67,45,overcast clouds
2026-08-17T14:31:04.906940+00:00,İzmir,31.29,37,clear sky
2026-08-17T14:31:04.906940+00:00,Berlin,18.46,63,moderate rain
2026-08-17T14:31:04.906940+00:00,London,26.98,48,overcast clouds
2026-08-17T15:28:05.116137+00:00,Istanbul,27.6,100,clear sky
2026-08-17T15:28:05.116137+00:00,Ankara,25.68,48,overcast clouds
2026-08-17T15:28:05.116137+00:00,İzmir,31.29,35,clear sky
2026-08-17T15:28:05.116137+00:00,Berlin,18.11,72,light rain
2026-08-17T15:28:05.116137+00:00,London,27.53,47,overcast clouds
2026-08-17T16:31:17.313092+00:00,Istanbul,25.42,100,clear sky
2026-08-17T16:31:17.313092+00:00,Ankara,24.56,49,broken clouds
2026-08-17T16:31:17.313092+00:00,İzmir,30.73,39,clear sky
2026-08-17T16:31:17.313092+00:00,Berlin,17.91,46,overcast clouds
2026-08-17T16:31:17.313092+00:00,London,27.18,46,overcast clouds
2026-08-17T17:29:24.778245+00:00,Istanbul,25.77,100,clear sky
2026-08-17T17:29:24.778245+00:00,Ankara,22.89,53,broken clouds
2026-08-17T17:29:24.778245+00:00,İzmir,28.51,42,clear sky
2026-08-17T17:29:24.778245+00:00,Berlin,17.97,73,overcast clouds
2026-08-17T17:29:24.778245+00:00,London,27.03,47,overcast clouds
2026-08-17T18:43:46.470809+00:00,Istanbul,24.19,100,clear sky
2026-08-17T18:43:46.470809+00:00,Ankara,21.78,58,clear sky
2026-08-17T18:43:46.470809+00:00,İzmir,26.29,47,clear sky
2026-08-17T18:43:46.470809+00:00,Berlin,16.29,78,overcast clouds
2026-08-17T18:43:46.470809+00:00,London,26.12,53,overcast clouds
2026-08-17T19:30:41.152937+00:00,Istanbul,23.08,100,clear sky
2026-08-17T19:30:41.152937+00:00,Ankara,21.78,59,broken clouds
2026-08-17T19:30:41.152937+00:00,İzmir,26.29,50,clear sky
2026-08-17T19:30:41.152937+00:00,Berlin,16.29,79,overcast clouds
2026-08-17T19:30:41.152937+00:00,London,25.37,57,broken clouds
2026-08-17T20:30:30.841417+00:00,Istanbul,22.64,100,clear sky
2026-08-17T20:30:30.841417+00:00,Ankara,20.67,61,broken clouds
2026-08-17T20:30:30.841417+00:00,İzmir,24.62,64,clear sky
2026-08-17T20:30:30.841417+00:00,Berlin,16.2,80,overcast clouds
2026-08-17T20:30:30.841417+00:00,London,24.46,60,broken clouds
2026-08-17T21:28:34.013685+00:00,Istanbul,22.2,100,clear sky
2026-08-17T21:28:34.013685+00:00,Ankara,20.11,63,broken clouds
2026-08-17T21:28:34.013685+00:00,İzmir,23.51,68,clear sky
2026-08-17T21:28:34.013685+00:00,Berlin,15.92,85,overcast clouds
2026-08-17T21:28:34.013685+00:00,London,23.7,56,broken clouds
2026-08-17T22:27:30.532875+00:00,Istanbul,21.53,100,clear sky
2026-08-17T22:27:30.532875+00:00,Ankara,19.56,64,scattered clouds
2026-08-17T22:27:30.532875+00:00,İzmir,22.4,73,clear sky
2026-08-17T22:27:30.532875+00:00,Berlin,15.59,79,light rain
2026-08-17T22:27:30.532875+00:00,London,23.04,57,broken clouds
2026-08-17T23:26:18.082688+00:00,Istanbul,21.53,100,clear sky
2026-08-17T23:26:18.082688+00:00,Ankara,19.0,66,scattered clouds
2026-08-17T23:26:18.082688+00:00,İzmir,21.29,73,clear sky
2026-08-17T23:26:18.082688+00:00,Berlin,15.07,81,overcast clouds
2026-08-17T23:26:18.082688+00:00,London,21.83,64,broken clouds
2026-08-18T01:23:29.560456+00:00,Istanbul,20.42,100,clear sky
2026-08-18T01:23:29.560456+00:00,Ankara,18.45,70,clear sky
2026-08-18T01:23:29.560456+00:00,İzmir,20.73,73,clear sky
2026-08-18T01:23:29.560456+00:00,Berlin,14.52,83,broken clouds
2026-08-18T01:23:29.560456+00:00,London,20.25,65,overcast clouds
2026-08-18T02:58:08.214519+00:00,Istanbul,20.31,100,clear sky
2026-08-18T02:58:08.214519+00:00,Ankara,17.89,72,clear sky
2026-08-18T02:58:08.214519+00:00,İzmir,19.62,77,clear sky
2026-08-18T02:58:08.214519+00:00,Berlin,13.87,85,broken clouds
2026-08-18T02:58:08.214519+00:00,London,19.26,69,heavy intensity rain
2026-08-18T03:51:37.583141+00:00,Istanbul,19.86,100,clear sky
2026-08-18T03:51:37.583141+00:00,Ankara,17.89,73,clear sky
2026-08-18T03:51:37.583141+00:00,İzmir,18.51,82,clear sky
2026-08-18T03:51:37.583141+00:00,Berlin,13.71,85,broken clouds
2026-08-18T03:51:37.583141+00:00,London,18.49,78,overcast clouds
2026-08-18T04:38:36.421504+00:00,Istanbul,20.75,94,clear sky
2026-08-18T04:38:36.421504+00:00,Ankara,18.45,72,clear sky
2026-08-18T04:38:36.421504+00:00,İzmir,19.62,82,clear sky
2026-08-18T04:38:36.421504+00:00,Berlin,13.46,85,broken clouds
2026-08-18T04:38:36.421504+00:00,London,18.58,79,overcast clouds
2026-08-18T05:32:42.320348+00:00,Istanbul,22.31,68,clear sky
2026-08-18T05:32:42.320348+00:00,Ankara,20.67,63,clear sky
2026-08-18T05:32:42.320348+00:00,İzmir,21.29,78,clear sky
2026-08-18T05:32:42.320348+00:00,Berlin,13.77,85,overcast clouds
2026-08-18T05:32:42.320348+00:00,London,18.82,80,overcast clouds
2026-08-18T06:49:35.508793+00:00,Istanbul,22.31,68,clear sky
2026-08-18T06:49:35.508793+00:00,Ankara,22.89,57,clear sky
2026-08-18T06:49:35.508793+00:00,İzmir,25.73,65,clear sky
2026-08-18T06:49:35.508793+00:00,Berlin,15.1,79,overcast clouds
2026-08-18T06:49:35.508793+00:00,London,19.82,81,overcast clouds
2026-08-18T07:41:00.643564+00:00,Istanbul,22.31,73,clear sky
2026-08-18T07:41:00.643564+00:00,Ankara,24.68,53,clear sky
2026-08-18T07:41:00.643564+00:00,İzmir,27.4,54,clear sky
2026-08-18T07:41:00.643564+00:00,Berlin,16.62,76,overcast clouds
2026-08-18T07:41:00.643564+00:00,London,20.12,82,overcast clouds
2026-08-18T08:40:47.908063+00:00,Istanbul,23.42,73,clear sky
2026-08-18T08:40:47.908063+00:00,Ankara,25.68,47,clear sky
2026-08-18T08:40:47.908063+00:00,İzmir,29.62,45,clear sky
2026-08-18T08:40:47.908063+00:00,Berlin,17.94,66,overcast clouds
2026-08-18T08:40:47.908063+00:00,London,20.49,83,overcast clouds
2026-08-18T09:36:54.750118+00:00,Istanbul,24.53,73,clear sky
2026-08-18T09:36:54.750118+00:00,Ankara,26.67,42,clear sky
2026-08-18T09:36:54.750118+00:00,İzmir,31.29,40,clear sky
2026-08-18T09:36:54.750118+00:00,Berlin,18.5,69,overcast clouds
2026-08-18T09:36:54.750118+00:00,London,20.88,82,overcast clouds
2026-08-18T10:31:46.441686+00:00,Istanbul,24.53,73,clear sky
2026-08-18T10:31:46.441686+00:00,Ankara,27.89,34,clear sky
2026-08-18T10:31:46.441686+00:00,İzmir,31.29,37,clear sky
2026-08-18T10:31:46.441686+00:00,Berlin,19.11,67,overcast clouds
2026-08-18T10:31:46.441686+00:00,London,21.97,79,overcast clouds
2026-08-18T11:28:22.049137+00:00,Istanbul,25.09,65,clear sky
2026-08-18T11:28:22.049137+00:00,Ankara,28.45,30,clear sky
2026-08-18T11:28:22.049137+00:00,İzmir,32.4,35,clear sky
2026-08-18T11:28:22.049137+00:00,Berlin,20.36,61,overcast clouds
2026-08-18T11:28:22.049137+00:00,London,22.95,73,overcast clouds
2026-08-18T12:52:16.434626+00:00,Istanbul,26.2,61,clear sky
2026-08-18T12:52:16.434626+00:00,Ankara,29.56,22,clear sky
2026-08-18T12:52:16.434626+00:00,İzmir,32.4,31,clear sky
2026-08-18T12:52:16.434626+00:00,Berlin,20.99,56,overcast clouds
2026-08-18T12:52:16.434626+00:00,London,24.38,64,overcast clouds
2026-08-18T13:45:21.459674+00:00,Istanbul,30.9,90,clear sky
2026-08-18T13:45:21.459674+00:00,Ankara,29.56,26,clear sky
2026-08-18T13:45:21.459674+00:00,İzmir,33.51,31,clear sky
2026-08-18T13:45:21.459674+00:00,Berlin,22.12,54,overcast clouds
2026-08-18T13:45:21.459674+00:00,London,25.29,57,overcast clouds
2026-08-18T14:36:51.747929+00:00,Istanbul,31.07,84,clear sky
2026-08-18T14:36:51.747929+00:00,Ankara,29.56,22,few clouds
2026-08-18T14:36:51.747929+00:00,İzmir,32.4,27,clear sky
2026-08-18T14:36:51.747929+00:00,Berlin,22.31,49,overcast clouds
2026-08-18T14:36:51.747929+00:00,London,25.45,53,overcast clouds
2026-08-18T15:34:58.877694+00:00,Istanbul,30.35,64,clear sky
2026-08-18T15:34:58.877694+00:00,Ankara,29.39,26,clear sky
2026-08-18T15:34:58.877694+00:00,İzmir,32.4,25,clear sky
2026-08-18T15:34:58.877694+00:00,Berlin,22.21,53,overcast clouds
2026-08-18T15:34:58.877694+00:00,London,25.35,53,overcast clouds
2026-08-18T16:35:03.726814+00:00,Istanbul,29.75,78,clear sky
2026-08-18T16:35:03.726814+00:00,Ankara,28.45,25,clear sky
2026-08-18T16:35:03.726814+00:00,İzmir,31.29,27,clear sky
2026-08-18T16:35:03.726814+00:00,Berlin,21.1,47,overcast clouds
2026-08-18T16:35:03.726814+00:00,London,24.78,54,overcast clouds
2026-08-18T17:30:25.298718+00:00,Istanbul,27.53,81,clear sky
2026-08-18T17:30:25.298718+00:00,Ankara,27.34,28,clear sky
2026-08-18T17:30:25.298718+00:00,İzmir,30.73,42,clear sky
2026-08-18T17:30:25.298718+00:00,Berlin,20.51,60,overcast clouds
2026-08-18T17:30:25.298718+00:00,London,24.27,55,overcast clouds
2026-08-18T18:41:53.992933+00:00,Istanbul,25.19,77,clear sky
2026-08-18T18:41:53.992933+00:00,Ankara,22.36,43,clear sky
2026-08-18T18:41:53.992933+00:00,İzmir,27.73,47,clear sky
2026-08-18T18:41:53.992933+00:00,Berlin,19.37,67,overcast clouds
2026-08-18T18:41:53.992933+00:00,London,23.46,58,overcast clouds
2026-08-18T19:30:06.448232+00:00,Istanbul,24.4,77,clear sky
2026-08-18T19:30:06.448232+00:00,Ankara,24.33,37,clear sky
2026-08-18T19:30:06.448232+00:00,İzmir,26.73,47,clear sky
2026-08-18T19:30:06.448232+00:00,Berlin,18.71,73,light rain
2026-08-18T19:30:06.448232+00:00,London,22.76,59,overcast clouds
2026-08-18T20:27:37.532508+00:00,Istanbul,23.65,87,clear sky
2026-08-18T20:27:37.532508+00:00,Ankara,23.83,39,clear sky
2026-08-18T20:27:37.532508+00:00,İzmir,24.62,57,clear sky
2026-08-18T20:27:37.532508+00:00,Berlin,17.51,79,overcast clouds
2026-08-18T20:27:37.532508+00:00,London,22.23,61,overcast clouds
2026-08-18T21:27:47.769836+00:00,Istanbul,23.3,91,clear sky
2026-08-18T21:27:47.769836+00:00,Ankara,20.69,43,clear sky
2026-08-18T21:27:47.769836+00:00,İzmir,22.4,60,clear sky
2026-08-18T21:27:47.769836+00:00,Berlin,16.55,72,overcast clouds
2026-08-18T21:27:47.769836+00:00,London,21.57,65,overcast clouds
2026-08-18T22:27:02.683124+00:00,Istanbul,23.53,100,clear sky
2026-08-18T22:27:02.683124+00:00,Ankara,22.34,41,clear sky
2026-08-18T22:27:02.683124+00:00,İzmir,21.29,64,clear sky
2026-08-18T22:27:02.683124+00:00,Berlin,16.46,85,overcast clouds
2026-08-18T22:27:02.683124+00:00,London,20.94,67,overcast clouds
2026-08-18T23:24:50.391304+00:00,Istanbul,22.64,100,clear sky
2026-08-18T23:24:50.391304+00:00,Ankara,22.34,44,clear sky
2026-08-18T23:24:50.391304+00:00,İzmir,19.62,68,clear sky
2026-08-18T23:24:50.391304+00:00,Berlin,16.36,77,overcast clouds
2026-08-18T23:24:50.391304+00:00,London,20.16,69,light rain
2026-08-19T01:25:13.447112+00:00,Istanbul,21.97,100,clear sky
2026-08-19T01:25:13.447112+00:00,Ankara,20.67,49,clear sky
2026-08-19T01:25:13.447112+00:00,İzmir,19.62,68,clear sky
2026-08-19T01:25:13.447112+00:00,Berlin,16.35,91,overcast clouds
2026-08-19T01:25:13.447112+00:00,London,18.34,80,overcast clouds
2026-08-19T03:00:39.139870+00:00,Istanbul,21.97,100,clear sky
2026-08-19T03:00:39.139870+00:00,Ankara,16.25,67,clear sky
2026-08-19T03:00:39.139870+00:00,İzmir,18.51,72,clear sky
2026-08-19T03:00:39.139870+00:00,Berlin,16.26,93,overcast clouds
2026-08-19T03:00:39.139870+00:00,London,17.21,86,light rain
2026-08-19T04:40:18.193762+00:00,Istanbul,22.86,100,clear sky
2026-08-19T04:40:18.193762+00:00,Ankara,20.11,55,clear sky
2026-08-19T04:40:18.193762+00:00,İzmir,17.73,77,clear sky
2026-08-19T04:40:18.193762+00:00,Berlin,16.21,93,overcast clouds
2026-08-19T04:40:18.193762+00:00,London,16.52,89,overcast clouds
2026-08-19T05:33:38.273961+00:00,Istanbul,24.53,57,clear sky
2026-08-19T05:33:38.273961+00:00,Ankara,21.78,50,clear sky
2026-08-19T05:33:38.273961+00:00,İzmir,23.51,68,clear sky
2026-08-19T05:33:38.273961+00:00,Berlin,16.82,93,overcast clouds
2026-08-19T05:33:38.273961+00:00,London,16.45,89,overcast clouds
2026-08-19T06:49:49.823608+00:00,Istanbul,27.45,44,clear sky
2026-08-19T06:49:49.823608+00:00,Ankara,24.56,45,clear sky
2026-08-19T06:49:49.823608+00:00,İzmir,26.29,50,clear sky
2026-08-19T06:49:49.823608+00:00,Berlin,17.97,89,overcast clouds
2026-08-19T06:49:49.823608+00:00,London,16.77,88,overcast clouds
2026-08-19T07:41:00.694772+00:00,Istanbul,28.52,39,clear sky
2026-08-19T07:41:00.694772+00:00,Ankara,26.23,40,clear sky
2026-08-19T07:41:00.694772+00:00,İzmir,29.62,39,clear sky
2026-08-19T07:41:00.694772+00:00,Berlin,18.52,85,light rain
2026-08-19T07:41:00.694772+00:00,London,17.02,86,overcast clouds
2026-08-19T08:41:02.418564+00:00,Istanbul,28.52,34,scattered clouds
2026-08-19T08:41:02.418564+00:00,Ankara,28.19,36,clear sky
2026-08-19T08:41:02.418564+00:00,İzmir,31.29,30,clear sky
2026-08-19T08:41:02.418564+00:00,Berlin,18.95,85,light rain
2026-08-19T08:41:02.418564+00:00,London,17.62,85,overcast clouds
2026-08-19T09:36:58.137038+00:00,Istanbul,29.59,35,scattered clouds
2026-08-19T09:36:58.137038+00:00,Ankara,29.01,32,clear sky
2026-08-19T09:36:58.137038+00:00,İzmir,32.4,29,clear sky
2026-08-19T09:36:58.137038+00:00,Berlin,19.23,86,light rain
2026-08-19T09:36:58.137038+00:00,London,18.32,82,overcast clouds
2026-08-19T10:32:30.482677+00:00,Istanbul,29.59,35,scattered clouds
2026-08-19T10:32:30.482677+00:00,Ankara,30.06,28,clear sky
2026-08-19T10:32:30.482677+00:00,İzmir,34.62,29,clear sky
2026-08-19T10:32:30.482677+00:00,Berlin,19.51,82,light rain
2026-08-19T10:32:30.482677+00:00,London,19.78,74,overcast clouds
2026-08-19T11:28:05.071962+00:00,Istanbul,29.75,46,broken clouds
2026-08-19T11:28:05.071962+00:00,Ankara,30.62,26,clear sky
2026-08-19T11:28:05.071962+00:00,İzmir,34.62,26,clear sky
2026-08-19T11:28:05.071962+00:00,Berlin,19.03,84,moderate rain
2026-08-19T11:28:05.071962+00:00,London,21.27,68,overcast clouds
2026-08-19T12:53:24.689326+00:00,Istanbul,29.8,86,clear sky
2026-08-19T12:53:24.689326+00:00,Ankara,31.18,24,few clouds
2026-08-19T12:53:24.689326+00:00,İzmir,34.62,29,clear sky
2026-08-19T12:53:24.689326+00:00,Berlin,18.19,89,light rain
2026-08-19T12:53:24.689326+00:00,London,22.84,58,broken clouds
2026-08-19T13:47:38.866181+00:00,Istanbul,29.68,95,clear sky
2026-08-19T13:47:38.866181+00:00,Ankara,30.68,21,clear sky
2026-08-19T13:47:38.866181+00:00,İzmir,35.73,24,clear sky
2026-08-19T13:47:38.866181+00:00,Berlin,18.47,91,light rain
2026-08-19T13:47:38.866181+00:00,London,23.63,54,overcast clouds
2026-08-19T14:37:11.149923+00:00,Istanbul,29.55,95,clear sky
2026-08-19T14:37:11.149923+00:00,Ankara,31.12,22,clear sky
2026-08-19T14:37:11.149923+00:00,İzmir,35.73,26,clear sky
2026-08-19T14:37:11.149923+00:00,Berlin,18.3,91,overcast clouds
2026-08-19T14:37:11.149923+00:00,London,24.06,52,overcast clouds
2026-08-19T15:34:32.995327+00:00,Istanbul,27.95,89,clear sky
2026-08-19T15:34:32.995327+00:00,Ankara,30.44,22,clear sky
2026-08-19T15:34:32.995327+00:00,İzmir,34.62,26,clear sky
2026-08-19T15:34:32.995327+00:00,Berlin,18.86,91,overcast clouds
2026-08-19T15:34:32.995327+00:00,London,24.33,51,overcast clouds
2026-08-19T16:35:13.685539+00:00,Istanbul,26.85,89,clear sky
2026-08-19T16:35:13.685539+00:00,Ankara,29.56,16,few clouds
2026-08-19T16:35:13.685539+00:00,İzmir,33.51,30,clear sky
2026-08-19T16:35:13.685539+00:00,Berlin,19.3,91,overcast clouds
2026-08-19T16:35:13.685539+00:00,London,24.51,47,broken clouds
2026-08-19T17:29:41.566806+00:00,Istanbul,25.75,92,clear sky
2026-08-19T17:29:41.566806+00:00,Ankara,26.67,30,few clouds
2026-08-19T17:29:41.566806+00:00,İzmir,29.62,35,clear sky
2026-08-19T17:29:41.566806+00:00,Berlin,19.48,90,overcast clouds
2026-08-19T17:29:41.566806+00:00,London,24.37,44,broken clouds
2026-08-19T18:39:27.857802+00:00,Istanbul,24.8,92,clear sky
2026-08-19T18:39:27.857802+00:00,Ankara,25.0,37,clear sky
2026-08-19T18:39:27.857802+00:00,İzmir,28.51,36,clear sky
2026-08-19T18:39:27.857802+00:00,Berlin,18.6,91,overcast clouds
2026-08-19T18:39:27.857802+00:00,London,22.83,44,broken clouds
2026-08-19T19:28:44.153047+00:00,Istanbul,24.45,92,clear sky
2026-08-19T19:28:44.153047+00:00,Ankara,23.83,40,clear sky
2026-08-19T19:28:44.153047+00:00,İzmir,28.73,34,clear sky
2026-08-19T19:28:44.153047+00:00,Berlin,17.98,90,overcast clouds
2026-08-19T19:28:44.153047+00:00,London,21.18,49,overcast clouds
2026-08-19T20:32:14.699041+00:00,Istanbul,23.7,93,clear sky
2026-08-19T20:32:14.699041+00:00,Ankara,23.17,44,clear sky
